year||author||book||fname||sentence_int||sentence_num||sentence||place||frequency
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||20-39||36||But prisoners did not see the executions, they merely heard, if the wind was from the right quarter.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||20-39||37||He had tried again and again to visualize how it would be, but it always kept mixing with an old steel engraving he had seen in boyhood--the execution of William Walker, the American filibuster, in Honduras.||Honduras||1
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||20-39||38||William Walker was a small man with a white semi-Napoleonic face.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||20-39||39||He was standing, very correctly dressed, in front of an open grave, and before him a ragged line of picturesque natives were raising their muskets.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||40||When he was shot he would instantly and tidily fall into the grave, like a man dropping through a trap door; as a boy, the extreme neatness of the arrangement had greatly impressed Gregor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||41||Behind the wall there were palm trees, and, somewhere off to the right, blue and warm, the Caribbean Sea.||Caribbean Sea||1
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||42||It would not be like that at all, for his own execution; and yet, whenever he thought of it, he thought of it as being like that.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||43||Well, it was his own fault.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||44||He could have accepted the new regime; some respectable people had done that.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||45||He could have fled the country; many honorable people had.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||46||A scientist should be concerned with the eternal, not with transient political phenomena; and a scientist should be able to live anywhere.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||47||But thirty years at the university were thirty years, and, after all, he was Malzius, one of the first biochemists in the world.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||48||To the last, he had not believed that they would touch him.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||49||Well, he had been wrong about that.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||50||The truth, of course, was the truth.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||51||One taught it or one did not teach it.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||52||If one did not teach it, it hardly mattered what one did.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||53||But he had no quarrel with any established government; he was willing to run up a flag every Tuesday, as long as they let him alone.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||54||Most people were fools, and one government was as good as another for them--it had taken them twenty years to accept his theory of cell mutation.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||55||Now, if hed been like his friend Bonnard--a fellow who signed protests, attended meetings for the cause of world peace, and generally played the fool in public--theyd have had some reason to complain.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||56||An excellent man in his field, Bonnard--none better--but, outside of it, how deplorably like an actor, with his short gray beard, his pink cheeks and his impulsive enthusiasms!||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||57||Any government could put a fellow like Bonnard in prison--though it would be an injury to science and, therefore, wrong.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||58||For that matter, he thought grimly, Bonnard would enjoy being a martyr.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||40-59||59||Hed walk gracefully to the execution post with a begged cigarette in his mouth, and some theatrical last quip.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||60||But Bonnard was safe in his own land--doubtless writing heated and generous articles on The Case of Professor Malzius--and he, Malzius, was the man who was going to be shot.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||61||He would like a cigarette, too, on his way to execution; he had not smoked in five months.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||62||But he certainly didnt intend to ask for one, and they wouldnt think of offering him any.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||63||That was the difference between him and Bonnard.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||64||His mind went back with longing to the stuffy laboratory and stuffier lecture hall at the university; his feet yearned for the worn steps he had climbed ten thousand times, and his eyes for the long steady look through the truthful lens into worlds too tiny for the unaided eye.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||65||They had called him The Bear and Old Prickly, but they had fought to work under him, the best of the young men.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||66||They said he would explain the Last Judgment in terms of cellular phenomena, but they had crowded to his lectures.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||67||It was Williams, the Englishman, who had made up the legend that he carried a chocolate éclair and a set of improper post cards in his battered brief case.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||68||Quite untrue, of course--chocolate always made him ill, and he had never looked at an improper post card in his life.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||69||And Williams would never know that he knew the legend, too; for Williams had been killed long ago in the war.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||70||For a moment, Professor Malzius felt blind hate at the thought of an excellent scientific machine like Williams being smashed in a war.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||71||But blind hate was an improper emotion for a scientist, and he put it aside.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||72||He smiled grimly again; they hadnt been able to break up his classes--lucky he was The Bear!||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||73||Hed seen one colleague hooted from his desk by a band of determined young hoodlums--too bad, but if a man couldnt keep order in his own classroom, hed better get out.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||74||Theyd wrecked his own laboratory, but not while he was there.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||75||It was so senseless, so silly.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||76||In Gods name, he said reasonably, to no one, what sort of conspirator do you think I would make?||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||77||A man of my age and habits!||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||78||I am interested in cellular phenomena!||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||60-79||79||And yet they were beating him because he would not tell about the boys.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||80||As if he had even paid attention to half the nonsense!||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||81||There were certain passwords and greetings--a bar of music you whistled, entering a restaurant; the address of a firm that specialized, ostensibly, in vacuum cleaners.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||82||But they were not his own property.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||83||They belonged to the young men who had trusted The Bear.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||84||He did not know what half of them meant, and the one time he had gone to a meeting, he had felt like a fool.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||85||For they were fools and childish--playing the childish games of conspiracy that people like Bonnard enjoyed.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||86||Could they even make a better world than the present?||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||87||He doubted it extremely.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||88||And yet, he could not betray them; they had come to him, looking over their shoulders, with darkness in their eyes.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||89||A horrible, an appalling thing--to be trusted.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||90||He had no wish to be a guide and counselor of young men.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||91||He wanted to do his work.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||92||Suppose they were poor and ragged and oppressed; he had been a peasant himself, he had eaten black bread.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||93||It was by his own efforts that he was Professor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||94||He did not wish the confidences of boys like Gregopolous and the others--for, after all, what was Gregopolous?||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||95||An excellent and untiring laboratory assistant--and a laboratory assistant he would remain to the end of his days.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||96||He had pattered about the laboratory like a fox terrier, with a fox terriers quick bright eyes.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||97||Like a devoted dog, he had made a god of Professor Malzius.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||98||I dont want your problems, man.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||80-99||99||I dont want to know what you are doing outside the laboratory.||NONE||0
1937||Benét, Stephen Vincent||The Blood of the Martyrs||benetsv-thirteen02-bloodofthemartyrs-00-t.txt||100-119||100||But Gregopolous had brought his problems and his terrible trust none the less, humbly and proudly, like a fox terrier with a bone.||NONE||0
